29,960,617,391,518,233,370,206,769,125
441,577,13,712,56,920,361,719,945,460
640,589,552,823,887,59,700,951,174,207
659,590,998,280,288,894,878,758,297,531
520,332,70,768,714,177,365,854,773,92
770,888,320,837,470,263,753,418,55,854
12,697,897,702,470,237,754,845,231,844
700,500,481,573,122,602,161,274,478,614
321,903,236,791,566,692,985,687,729,946
737,25,91,606,375,943,177,1,629,617
522,526,385,541,527,117,546,852,273,291
570,235,72,551,77,411,371,897,125,829
852,109,236,339,205,760,534,442,160,498
705,594,185,561,378,143,972,925,372,669
92,893,960,973,92,671,691,347,94,992
839,802,385,355,579,782,129,72,221,100
93,733,434,942,202,188,630,106,618,796
383,964,712,56,344,884,789,522,16,126
87,322,388,557,611,803,917,616,580,492
531,727,451,413,535,134,8,542,67,720
292,648,443,569,394,991,90,485,836,298
755,107,266,921,679,361,692,590,80,226
251,33,488,271,998,588,773,479,798,747
436,107,961,734,176,286,933,598,272,635
306,254,155,814,6,326,148,44,728,439
792,468,856,562,773,381,150,743,403,44
627,168,570,179,819,910,538,191,381,99
690,490,104,421,653,543,518,937,844,863
838,44,256,888,290,306,796,558,261,658
119,310,77,724,365,806,546,624,955,290
758,4,14,51,440,187,297,649,504,998
546,326,758,605,324,839,115,965,493,14
356,725,274,630,111,164,683,921,719,169
549,251,45,572,618,60,667,645,736,117
990,305,731,502,340,384,884,918,477,396
548,511,598,609,184,187,550,724,806,529
541,783,914,910,190,256,384,482,303,241
831,870,548,287,29,214,812,507,940,721
